ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
218210_at,2.40E-02,7.57E-03,-2.822286,-2.9076855,-0.344223,FN3KRP,fructosamine 3 kinase related protein
215504_x_at,2.41E-02,7.58E-03,-2.821787,-2.9088492,-0.4897593,ANKRD10-IT1,ANKRD10 intronic transcript 1
205059_s_at,2.41E-02,7.58E-03,-2.821562,-2.9093729,-0.5178074,IDUA,"iduronidase, alpha-L-"
208882_s_at,2.41E-02,7.58E-03,-2.821466,-2.9095976,-0.4841942,UBR5,ubiquitin protein ligase E3 component n-recognin 5
207419_s_at,2.41E-02,7.59E-03,2.821252,-2.9100969,0.3673968,RAC2,"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)"
210483_at,2.41E-02,7.59E-03,2.821156,-2.9103203,0.8706287,LOC254896///TNFRSF10C,uncharacterized LOC254896///TNF receptor superfamily member 10c
215730_at,2.41E-02,7.60E-03,-2.820733,-2.9113067,-0.9285771,VGLL1,vestigial like family member 1
207595_s_at,2.41E-02,7.60E-03,2.820644,-2.9115127,0.4922724,BMP1,bone morphogenetic protein 1
217112_at,2.41E-02,7.60E-03,-2.820517,-2.9118096,-1.2542774,PDGFB,platelet derived growth factor subunit B
219711_at,2.41E-02,7.61E-03,-2.820207,-2.9125325,-0.3516663,ZNF586,zinc finger protein 586
222210_at,2.41E-02,7.61E-03,-2.819951,-2.9131287,-0.7822539,MIR6785///TMEM94,microRNA 6785///transmembrane protein 94
204823_at,2.41E-02,7.61E-03,-2.81989,-2.9132703,-0.8679681,NAV3,neuron navigator 3
220682_s_at,2.42E-02,7.62E-03,-2.819524,-2.914124,-1.2229522,KLHL5,kelch like family member 5
207202_s_at,2.42E-02,7.63E-03,-2.819249,-2.9147662,-0.7709683,NR1I2,nuclear receptor subfamily 1 group I member 2
202971_s_at,2.42E-02,7.63E-03,-2.819038,-2.9152574,-1.1699946,DYRK2,dual specificity tyrosine phosphorylation regulated kinase 2
222285_at,2.42E-02,7.63E-03,-2.819031,-2.9152724,-1.5300838,IGHD,immunoglobulin heavy constant delta
217520_x_at,2.42E-02,7.63E-03,-2.819027,-2.9152822,-0.9208238,LOC101929232///PDCD6IPP2,uncharacterized LOC101929232///PDCD6IP pseudogene 2
202345_s_at,2.42E-02,7.63E-03,2.819024,-2.9152893,0.5034596,FABP5,fatty acid binding protein 5
216322_at,2.42E-02,7.63E-03,-2.818939,-2.9154866,-0.6313706,CD58,CD58 molecule
211937_at,2.42E-02,7.64E-03,-2.818787,-2.915842,-0.5415935,EIF4B,eukaryotic translation initiation factor 4B
202213_s_at,2.42E-02,7.65E-03,-2.818193,-2.9172261,-0.4515405,CUL4B,cullin 4B
212865_s_at,2.42E-02,7.65E-03,-2.818178,-2.9172609,-1.3347471,COL14A1,collagen type XIV alpha 1 chain
204729_s_at,2.42E-02,7.65E-03,-2.818091,-2.9174639,-0.9598762,STX1A,syntaxin 1A
205654_at,2.42E-02,7.66E-03,-2.817651,-2.9184883,-0.6564373,C4BPA,complement component 4 binding protein alpha
221171_at,2.42E-02,7.66E-03,-2.817479,-2.9188892,-1.1402032,CCDC30,coiled-coil domain containing 30
215179_x_at,2.42E-02,7.66E-03,-2.817453,-2.9189491,-0.4390337,PGF,placental growth factor
210670_at,2.42E-02,7.66E-03,-2.817452,-2.9189515,-0.7800857,PPY,pancreatic polypeptide
214197_s_at,2.42E-02,7.66E-03,-2.817417,-2.9190328,-0.4679841,SETDB1,SET domain bifurcated 1
200049_at,2.43E-02,7.67E-03,-2.816984,-2.9200411,-0.2689558,KAT7,lysine acetyltransferase 7
220796_x_at,2.43E-02,7.67E-03,-2.816957,-2.9201043,-0.4108204,SLC35E1,solute carrier family 35 member E1
210093_s_at,2.43E-02,7.68E-03,-2.816757,-2.9205705,-0.4791252,MAGOHB///MAGOH,"mago homolog B, exon junction complex core component///mago homolog, exon junction complex core component"
202289_s_at,2.43E-02,7.68E-03,-2.816471,-2.9212367,-0.9156876,TACC2,transforming acidic coiled-coil containing protein 2
217898_at,2.43E-02,7.68E-03,2.816429,-2.9213338,0.296696,EMC7,ER membrane protein complex subunit 7
202525_at,2.43E-02,7.69E-03,-2.81596,-2.9224272,-0.9840324,PRSS8,"protease, serine 8"
216122_at,2.43E-02,7.70E-03,-2.815561,-2.9233557,-0.5584324,,
204730_at,2.43E-02,7.70E-03,-2.815427,-2.9236691,-0.4144209,RIMS3,regulating synaptic membrane exocytosis 3
218890_x_at,2.43E-02,7.71E-03,2.815118,-2.9243868,0.8440096,MRPL35,mitochondrial ribosomal protein L35
211361_s_at,2.44E-02,7.71E-03,-2.814792,-2.925146,-1.129551,SERPINB13,serpin family B member 13
201083_s_at,2.44E-02,7.72E-03,-2.814721,-2.9253115,-0.6381317,BCLAF1,BCL2 associated transcription factor 1
203258_at,2.44E-02,7.73E-03,2.814238,-2.9264364,0.3431917,DRAP1,DR1 associated protein 1
220294_at,2.44E-02,7.73E-03,-2.814084,-2.9267952,-1.0958812,KCNV1,potassium voltage-gated channel modifier subfamily V member 1
205685_at,2.44E-02,7.74E-03,2.813633,-2.9278452,0.3296485,CD86,CD86 molecule
201807_at,2.44E-02,7.74E-03,2.813334,-2.9285409,0.3140206,VPS26A,"VPS26, retromer complex component A"
214294_at,2.44E-02,7.75E-03,-2.8132,-2.9288516,-0.9365874,KIAA0485,uncharacterized LOC57235
220826_at,2.45E-02,7.75E-03,-2.813014,-2.9292856,-0.8414015,TCP10L,t-complex 10-like
206914_at,2.45E-02,7.76E-03,-2.812459,-2.9305759,-0.5990277,CRTAM,cytotoxic and regulatory T-cell molecule
222049_s_at,2.45E-02,7.76E-03,-2.812418,-2.9306717,-0.8749056,RBP4,retinol binding protein 4
215829_at,2.45E-02,7.77E-03,-2.812185,-2.9312146,-0.7999598,SHANK2,SH3 and multiple ankyrin repeat domains 2
219781_s_at,2.45E-02,7.77E-03,-2.811811,-2.9320849,-1.0371221,ZNF771,zinc finger protein 771
204020_at,2.45E-02,7.77E-03,-2.811791,-2.9321312,-0.4569935,PURA,purine rich element binding protein A
207693_at,2.45E-02,7.78E-03,-2.811522,-2.9327555,-0.8393798,CACNB4,calcium voltage-gated channel auxiliary subunit beta 4
214380_at,2.45E-02,7.79E-03,-2.811062,-2.9338257,-1.0299288,PRPF31,pre-mRNA processing factor 31
210174_at,2.45E-02,7.79E-03,-2.810993,-2.9339861,-0.8846698,NR5A2,nuclear receptor subfamily 5 group A member 2
205618_at,2.46E-02,7.79E-03,-2.810905,-2.9341927,-1.2414518,PRRG1,proline rich and Gla domain 1
204975_at,2.46E-02,7.79E-03,-2.810846,-2.934329,-1.4089102,EMP2,epithelial membrane protein 2
200638_s_at,2.46E-02,7.79E-03,2.810802,-2.934431,0.3623629,YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
210442_at,2.46E-02,7.80E-03,-2.810752,-2.9345472,-0.9896963,IL1RL1,interleukin 1 receptor like 1
204097_s_at,2.46E-02,7.80E-03,-2.81029,-2.9356229,-0.3000374,RBMX2,"RNA binding motif protein, X-linked 2"
213342_at,2.46E-02,7.81E-03,-2.810119,-2.9360203,-1.2078528,YAP1,Yes associated protein 1
217414_x_at,2.46E-02,7.81E-03,2.809797,-2.9367696,0.782199,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
201391_at,2.46E-02,7.82E-03,-2.8094,-2.9376912,-0.313556,TRAP1,TNF receptor associated protein 1
220373_at,2.46E-02,7.82E-03,-2.809377,-2.9377444,-0.6952439,DCHS2,dachsous cadherin-related 2
221053_s_at,2.46E-02,7.82E-03,-2.809339,-2.9378341,-0.7614593,TDRKH,tudor and KH domain containing
213580_at,2.46E-02,7.83E-03,-2.809168,-2.9382315,-0.8877262,CREBZF,CREB/ATF bZIP transcription factor
207767_s_at,2.46E-02,7.83E-03,-2.809112,-2.9383612,-0.5324014,EGR4,early growth response 4
39249_at,2.46E-02,7.83E-03,-2.808764,-2.9391706,-0.6553958,AQP3,aquaporin 3 (Gill blood group)
32541_at,2.47E-02,7.84E-03,-2.808596,-2.9395604,-0.3993591,PPP3CC,protein phosphatase 3 catalytic subunit gamma
37512_at,2.47E-02,7.84E-03,-2.808485,-2.9398191,-1.3880072,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6
206183_s_at,2.47E-02,7.84E-03,-2.808467,-2.9398611,-0.6451806,LOC101929134///HERC3,uncharacterized LOC101929134///HECT and RLD domain containing E3 ubiquitin protein ligase 3
216351_x_at,2.47E-02,7.84E-03,-2.808358,-2.940114,-1.3117474,DAZ4///DAZ2///DAZ3///DAZ1,deleted in azoospermia 4///deleted in azoospermia 2///deleted in azoospermia 3///deleted in azoospermia 1
211882_x_at,2.47E-02,7.85E-03,-2.808147,-2.9406057,-0.6889305,FUT6,fucosyltransferase 6
211958_at,2.47E-02,7.85E-03,-2.807947,-2.9410704,-0.7490724,IGFBP5,insulin like growth factor binding protein 5
219349_s_at,2.47E-02,7.85E-03,-2.807886,-2.9412111,-0.3246219,EXOC2,exocyst complex component 2
201240_s_at,2.47E-02,7.85E-03,2.807841,-2.9413159,0.3188886,SPCS2,signal peptidase complex subunit 2
212271_at,2.47E-02,7.86E-03,2.807624,-2.9418201,0.3255016,MAPK1,mitogen-activated protein kinase 1
212115_at,2.47E-02,7.86E-03,-2.807485,-2.9421429,-0.5400348,HN1L,hematological and neurological expressed 1 like
209971_x_at,2.47E-02,7.87E-03,2.807187,-2.9428368,0.2727332,AIMP2,aminoacyl tRNA synthetase complex interacting multifunctional protein 2
219346_at,2.47E-02,7.87E-03,-2.806932,-2.9434297,-0.8274123,LRFN3,leucine rich repeat and fibronectin type III domain containing 3
205637_s_at,2.48E-02,7.88E-03,-2.806326,-2.9448374,-1.2765634,SH3GL3,"SH3 domain containing GRB2 like 3, endophilin A3"
205190_at,2.48E-02,7.89E-03,-2.80619,-2.9451524,-1.4273283,PLS1,plastin 1
222136_x_at,2.48E-02,7.89E-03,-2.805801,-2.9460564,-0.4984209,ZNF729///ZNF43,zinc finger protein 729///zinc finger protein 43
206426_at,2.48E-02,7.90E-03,-2.805528,-2.9466906,-1.2333981,MLANA,melan-A
213145_at,2.48E-02,7.90E-03,-2.80547,-2.9468251,-0.3036443,FBXL14,F-box and leucine rich repeat protein 14
207291_at,2.48E-02,7.90E-03,2.80536,-2.9470808,0.5508975,PRRG4,proline rich and Gla domain 4
211814_s_at,2.48E-02,7.90E-03,-2.805338,-2.9471317,-0.9247915,CCNE2,cyclin E2
216668_at,2.48E-02,7.92E-03,-2.804561,-2.9489366,-0.9378434,,
213906_at,2.48E-02,7.92E-03,-2.804402,-2.9493053,-0.751395,MYBL1,MYB proto-oncogene like 1
214063_s_at,2.48E-02,7.92E-03,-2.804346,-2.9494365,-1.0628929,TF,transferrin
200886_s_at,2.49E-02,7.95E-03,2.80323,-2.9520273,0.3037065,PGAM1,phosphoglycerate mutase 1
217301_x_at,2.49E-02,7.95E-03,2.803214,-2.952066,0.4349375,RBBP4,"RB binding protein 4, chromatin remodeling factor"
202521_at,2.49E-02,7.95E-03,-2.803005,-2.9525508,-0.2672639,CTCF,CCCTC-binding factor
221884_at,2.49E-02,7.95E-03,-2.802854,-2.9529012,-1.0781981,MECOM,MDS1 and EVI1 complex locus
213862_at,2.49E-02,7.96E-03,-2.802569,-2.9535632,-0.9802072,,
206946_at,2.49E-02,7.96E-03,-2.802389,-2.9539813,-0.7246143,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4
220763_at,2.49E-02,7.96E-03,-2.802381,-2.9539998,-0.8554254,HSPA12A,heat shock protein family A (Hsp70) member 12A
221371_at,2.50E-02,7.97E-03,-2.801962,-2.9549719,-1.081272,TNFSF18,tumor necrosis factor superfamily member 18
213071_at,2.50E-02,7.98E-03,-2.801713,-2.9555488,-0.908159,DPT,dermatopontin
210523_at,2.50E-02,7.98E-03,-2.801704,-2.9555715,-1.0246426,BMPR1B,bone morphogenetic protein receptor type 1B
208344_x_at,2.50E-02,7.99E-03,-2.801334,-2.95643,-1.307436,IFNA13///IFNA1,interferon alpha 13///interferon alpha 1
215585_at,2.50E-02,7.99E-03,-2.801325,-2.9564497,-0.8370675,,
206731_at,2.50E-02,7.99E-03,-2.801225,-2.956682,-0.779511,CNKSR2,connector enhancer of kinase suppressor of Ras 2
212548_s_at,2.50E-02,8.00E-03,-2.800715,-2.9578654,-0.3626238,FRYL,FRY like transcription coactivator
202127_at,2.50E-02,8.00E-03,-2.800524,-2.9583083,-0.5412885,PRPF4B,pre-mRNA processing factor 4B
207343_at,2.50E-02,8.00E-03,-2.800391,-2.9586168,-0.7337742,LYZL6,lysozyme like 6
216791_at,2.50E-02,8.01E-03,-2.800302,-2.958824,-0.6891048,,
221487_s_at,2.50E-02,8.01E-03,2.800301,-2.9588253,0.7654189,ENSA,endosulfine alpha
212820_at,2.51E-02,8.02E-03,2.799799,-2.9599901,0.4224053,DMXL2,Dmx like 2
206908_s_at,2.51E-02,8.02E-03,-2.799797,-2.9599956,-0.7220495,CLDN11,claudin 11
207090_x_at,2.51E-02,8.02E-03,-2.799728,-2.9601548,-1.0671345,ZFP30,ZFP30 zinc finger protein
219075_at,2.51E-02,8.02E-03,-2.799631,-2.9603818,-1.0053771,YIPF2,Yip1 domain family member 2
209639_s_at,2.52E-02,8.05E-03,-2.798176,-2.9637559,-1.0798652,RGS12,regulator of G-protein signaling 12
217450_at,2.52E-02,8.05E-03,-2.798097,-2.9639389,-1.1434531,AGFG2,ArfGAP with FG repeats 2
208556_at,2.52E-02,8.06E-03,-2.797901,-2.9643938,-0.5693412,GPR31,G protein-coupled receptor 31
222205_x_at,2.52E-02,8.06E-03,-2.797775,-2.9646868,-0.7824936,FAM27B///FAM27C///FAM182B,family with sequence similarity 27 member B///family with sequence similarity 27 member C///family with sequence similarity 182 member B
203113_s_at,2.52E-02,8.06E-03,-2.797694,-2.9648743,-0.5529618,EEF1D,eukaryotic translation elongation factor 1 delta
210572_at,2.52E-02,8.06E-03,-2.797505,-2.9653109,-1.0152642,PCDHA2///PCDHA3,protocadherin alpha 2///protocadherin alpha 3
204996_s_at,2.52E-02,8.07E-03,-2.797202,-2.9660148,-0.7707579,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1
205646_s_at,2.52E-02,8.07E-03,-2.79719,-2.9660417,-0.5103465,PAX6,paired box 6
214018_at,2.52E-02,8.07E-03,-2.797182,-2.9660601,-0.9844061,GRIP1,glutamate receptor interacting protein 1
218432_at,2.52E-02,8.07E-03,-2.797102,-2.9662452,-0.4070233,FBXO3,F-box protein 3
217551_at,2.52E-02,8.08E-03,-2.796939,-2.9666235,-1.1945613,OR7E14P,olfactory receptor family 7 subfamily E member 14 pseudogene
208657_s_at,2.52E-02,8.08E-03,-2.796672,-2.9672438,-0.5156802,9-Sep,septin 9
203952_at,2.52E-02,8.08E-03,2.79663,-2.9673408,0.6271731,ATF6,activating transcription factor 6
204344_s_at,2.52E-02,8.08E-03,2.79648,-2.9676884,0.8414796,SEC23A,"Sec23 homolog A, coat complex II component"
219695_at,2.52E-02,8.09E-03,-2.796386,-2.9679055,-0.8277022,SMPD3,sphingomyelin phosphodiesterase 3
221326_s_at,2.53E-02,8.10E-03,-2.795816,-2.9692264,-0.5079936,TUBD1,tubulin delta 1
211639_x_at,2.53E-02,8.10E-03,2.795671,-2.9695645,1.4489869,IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
206088_at,2.53E-02,8.10E-03,-2.795658,-2.9695937,-0.7875923,LRRC37A3,leucine rich repeat containing 37 member A3
209389_x_at,2.53E-02,8.10E-03,2.795654,-2.9696024,0.2881788,DBI,"diazepam binding inhibitor, acyl-CoA binding protein"
212289_at,2.53E-02,8.10E-03,-2.795613,-2.9696984,-0.5011364,ANKRD12,ankyrin repeat domain 12
204083_s_at,2.53E-02,8.11E-03,-2.79534,-2.9703299,-0.88032,TPM2,tropomyosin 2 (beta)
220198_s_at,2.53E-02,8.11E-03,-2.795331,-2.9703507,-0.6333917,EIF5A2,eukaryotic translation initiation factor 5A2
214641_at,2.53E-02,8.11E-03,-2.795141,-2.9707921,-0.9722657,COL4A3,collagen type IV alpha 3 chain
205435_s_at,2.53E-02,8.11E-03,-2.795029,-2.9710509,-0.4882086,AAK1,AP2 associated kinase 1
220863_at,2.53E-02,8.12E-03,-2.79476,-2.9716757,-0.7231702,MIP,major intrinsic protein of lens fiber
222172_at,2.53E-02,8.12E-03,-2.794704,-2.9718038,-1.1716833,NPAS3,neuronal PAS domain protein 3
215450_at,2.53E-02,8.12E-03,-2.794697,-2.9718204,-0.401023,SNRPE,small nuclear ribonucleoprotein polypeptide E
209414_at,2.53E-02,8.12E-03,-2.794686,-2.9718464,-0.4029479,FZR1,fizzy/cell division cycle 20 related 1
218827_s_at,2.53E-02,8.12E-03,-2.794626,-2.9719855,-0.3960265,CEP192,centrosomal protein 192
216900_s_at,2.53E-02,8.13E-03,-2.794537,-2.9721905,-0.4428076,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit
217076_s_at,2.53E-02,8.13E-03,-2.794362,-2.972597,-1.0585443,LOC401021///HOXD4///HOXD3,uncharacterized LOC401021///homeobox D4///homeobox D3
207125_at,2.53E-02,8.13E-03,-2.794335,-2.9726601,-0.9409626,ZNF225,zinc finger protein 225
213796_at,2.53E-02,8.13E-03,-2.794311,-2.9727155,-0.6713348,SPRR1A,small proline rich protein 1A
221819_at,2.53E-02,8.13E-03,-2.794274,-2.9727999,-0.2927156,RAB35,"RAB35, member RAS oncogene family"
213816_s_at,2.53E-02,8.14E-03,-2.794047,-2.973327,-0.9815114,MET,"MET proto-oncogene, receptor tyrosine kinase"
202839_s_at,2.53E-02,8.14E-03,2.794045,-2.9733321,0.7439477,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7
44146_at,2.53E-02,8.14E-03,-2.793908,-2.97365,-0.3565136,GMEB2,glucocorticoid modulatory element binding protein 2
212253_x_at,2.53E-02,8.14E-03,-2.793837,-2.9738146,-0.8632034,DST,dystonin
200844_s_at,2.53E-02,8.14E-03,2.793821,-2.9738497,0.427015,PRDX6,peroxiredoxin 6
216498_at,2.53E-02,8.14E-03,-2.793619,-2.9743185,-1.0764399,,
218575_at,2.53E-02,8.15E-03,-2.793556,-2.9744647,-0.3268912,LOC730268///ANAPC1,anaphase-promoting complex subunit 1-like///anaphase promoting complex subunit 1
207211_at,2.53E-02,8.15E-03,-2.793423,-2.9747734,-1.2250225,USP2,ubiquitin specific peptidase 2
220269_at,2.53E-02,8.15E-03,-2.793393,-2.9748428,-1.4687543,ZBBX,zinc finger B-box domain containing
201185_at,2.53E-02,8.15E-03,-2.793381,-2.9748698,-0.9191768,HTRA1,HtrA serine peptidase 1
212583_at,2.53E-02,8.15E-03,-2.793153,-2.9753971,-0.5199694,AQR,aquarius intron-binding spliceosomal factor
33197_at,2.53E-02,8.15E-03,-2.79313,-2.9754519,-0.5897519,MYO7A,myosin VIIA
205250_s_at,2.53E-02,8.16E-03,-2.793004,-2.9757432,-0.463127,CEP290,centrosomal protein 290
203008_x_at,2.53E-02,8.16E-03,-2.792949,-2.9758699,-0.4831433,TXNDC9,thioredoxin domain containing 9
205351_at,2.53E-02,8.16E-03,-2.792893,-2.9760004,-0.3566055,GGCX,gamma-glutamyl carboxylase
207402_at,2.53E-02,8.16E-03,-2.792732,-2.9763736,-0.9405341,ZNF132,zinc finger protein 132
203649_s_at,2.54E-02,8.17E-03,-2.792258,-2.9774708,-1.1406532,PLA2G2A,phospholipase A2 group IIA
37028_at,2.54E-02,8.18E-03,2.791952,-2.97818,0.5791234,PPP1R15A,protein phosphatase 1 regulatory subunit 15A
220365_at,2.54E-02,8.19E-03,-2.791537,-2.9791398,-1.4721218,ALLC,allantoicase
218104_at,2.54E-02,8.19E-03,-2.79146,-2.9793181,-0.4144194,TEX10,testis expressed 10
208069_x_at,2.54E-02,8.19E-03,-2.791413,-2.979428,-0.7670712,GH2///GH1///CSHL1///CSH1,growth hormone 2///growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 1
218026_at,2.54E-02,8.19E-03,2.791311,-2.9796639,0.3188771,COA3,cytochrome c oxidase assembly factor 3
202344_at,2.55E-02,8.21E-03,-2.790351,-2.9818861,-0.6032076,HSF1,heat shock transcription factor 1
206509_at,2.55E-02,8.22E-03,-2.790084,-2.9825047,-1.1267354,PIP,prolactin induced protein
203213_at,2.55E-02,8.22E-03,2.789777,-2.9832147,0.9688994,CDK1,cyclin dependent kinase 1
204537_s_at,2.55E-02,8.23E-03,-2.78953,-2.9837873,-1.2017803,MIR452///MIR224///GABRE,microRNA 452///microRNA 224///gamma-aminobutyric acid type A receptor epsilon subunit
201058_s_at,2.55E-02,8.24E-03,2.789079,-2.9848305,1.4479686,MYL9,myosin light chain 9
204264_at,2.55E-02,8.24E-03,-2.788956,-2.9851156,-0.6629521,CPT2,carnitine palmitoyltransferase 2
203343_at,2.56E-02,8.25E-03,-2.788723,-2.9856554,-0.4152766,UGDH,UDP-glucose 6-dehydrogenase
216795_at,2.56E-02,8.25E-03,-2.788479,-2.9862198,-1.266444,,
205783_at,2.56E-02,8.26E-03,-2.788244,-2.986762,-0.8801797,KLK13,kallikrein related peptidase 13
218207_s_at,2.56E-02,8.26E-03,-2.788036,-2.9872441,-0.8163081,STMN3,stathmin 3
221414_s_at,2.56E-02,8.26E-03,-2.788014,-2.9872961,-1.2535552,DEFB126,defensin beta 126
214087_s_at,2.56E-02,8.26E-03,-2.787868,-2.9876326,-0.9119943,MYBPC1,"myosin binding protein C, slow type"
218307_at,2.56E-02,8.27E-03,-2.787749,-2.987909,-0.428216,RSAD1,radical S-adenosyl methionine domain containing 1
220140_s_at,2.56E-02,8.28E-03,2.787157,-2.9892768,0.3081462,SNX11,sorting nexin 11
219396_s_at,2.56E-02,8.28E-03,-2.787124,-2.9893535,-0.6889839,MIR631///NEIL1,microRNA 631///nei like DNA glycosylase 1
221299_at,2.56E-02,8.28E-03,-2.787121,-2.9893603,-0.8970097,GPR173,G protein-coupled receptor 173
59375_at,2.56E-02,8.29E-03,-2.786864,-2.9899546,-0.4526517,MYO15B,myosin XVB
220133_at,2.56E-02,8.29E-03,-2.786851,-2.9899847,-1.138402,ODAM,"odontogenic, ameloblast asssociated"
209207_s_at,2.56E-02,8.29E-03,-2.786813,-2.9900737,-0.2769161,LOC102724364///LOC100996517///SEC22B,"vesicle-trafficking protein SEC22b-like///vesicle-trafficking protein SEC22b///SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)"
207191_s_at,2.56E-02,8.29E-03,-2.786698,-2.9903399,-0.9904627,ISLR,immunoglobulin superfamily containing leucine rich repeat
206117_at,2.57E-02,8.29E-03,-2.786457,-2.9908979,-1.1932652,TPM1,tropomyosin 1 (alpha)
208434_at,2.57E-02,8.30E-03,-2.786341,-2.9911662,-0.684968,MECOM,MDS1 and EVI1 complex locus
208410_x_at,2.57E-02,8.30E-03,-2.786203,-2.9914836,-0.4747607,AMELX,"amelogenin, X-linked"
201165_s_at,2.57E-02,8.30E-03,-2.786109,-2.9917015,-0.417708,PUM1,pumilio RNA binding family member 1
202370_s_at,2.57E-02,8.31E-03,-2.785858,-2.9922826,-0.2405263,CBFB,core-binding factor beta subunit
209679_s_at,2.57E-02,8.31E-03,-2.785684,-2.9926851,-0.3370046,SMAGP,small cell adhesion glycoprotein
208516_at,2.57E-02,8.32E-03,-2.785252,-2.9936832,-0.7509041,MTNR1B,melatonin receptor 1B
215508_at,2.57E-02,8.32E-03,-2.78507,-2.9941051,-1.0690621,BUB1,BUB1 mitotic checkpoint serine/threonine kinase
209043_at,2.57E-02,8.33E-03,2.784959,-2.9943603,0.403187,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1
216188_at,2.57E-02,8.33E-03,-2.784938,-2.9944099,-1.0539472,MYCNOS,MYCN opposite strand
205793_x_at,2.57E-02,8.33E-03,-2.784854,-2.9946038,-0.9464328,TNK1,tyrosine kinase non receptor 1
206539_s_at,2.57E-02,8.33E-03,-2.784675,-2.9950175,-0.9586893,CYP4F12,cytochrome P450 family 4 subfamily F member 12
213751_at,2.57E-02,8.33E-03,-2.784641,-2.9950972,-0.9296911,PPP1R37,protein phosphatase 1 regulatory subunit 37
219098_at,2.57E-02,8.34E-03,-2.784502,-2.9954173,-0.3592576,MYBBP1A,MYB binding protein 1a
211541_s_at,2.58E-02,8.34E-03,-2.784136,-2.9962641,-1.2030194,DYRK1A,dual specificity tyrosine phosphorylation regulated kinase 1A
203858_s_at,2.58E-02,8.35E-03,-2.783931,-2.9967382,-0.4072579,COX10,"COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor"
203243_s_at,2.58E-02,8.35E-03,-2.783871,-2.9968757,-0.4285629,PDLIM5,PDZ and LIM domain 5
214632_at,2.58E-02,8.36E-03,-2.783561,-2.997593,-1.3293652,NRP2,neuropilin 2
205549_at,2.58E-02,8.36E-03,-2.78336,-2.9980584,-1.2011774,PCP4,Purkinje cell protein 4
205441_at,2.58E-02,8.37E-03,-2.783124,-2.9986027,-0.2966915,OCEL1,occludin/ELL domain containing 1
208233_at,2.58E-02,8.37E-03,-2.782895,-2.9991331,-1.3087355,PDPN,podoplanin
