ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
214758_at,0.7277262,1.54E-01,1.4416519,-4.87445,0.20580113,DCAF4,DDB1 and CUL4 associated factor 4
203789_s_at,0.728198,1.54E-01,-1.4411812,-4.87505,-0.60654542,SEMA3C,semaphorin 3C
219052_at,0.7284046,1.54E-01,1.4409098,-4.87541,0.16208886,HPS6,"HPS6, biogenesis of lysosomal organelles complex 2 subunit 3"
221744_at,0.7284232,1.54E-01,1.4407571,-4.8756,0.18286271,DCAF7,DDB1 and CUL4 associated factor 7
216561_x_at,0.7284232,1.54E-01,1.4406638,-4.87572,0.24942007,SOX5P1,SRY-box 5 pseudogene 1
221100_at,0.7286831,1.54E-01,1.4402174,-4.8763,0.24881376,C6orf15,chromosome 6 open reading frame 15
209524_at,0.7286831,1.54E-01,-1.439952,-4.87664,-0.57009129,HDGFRP3,"hepatoma-derived growth factor, related protein 3"
214564_s_at,0.7286831,1.55E-01,1.4396498,-4.87704,0.27124593,PCDHGC3,"protocadherin gamma subfamily C, 3"
201886_at,0.7286831,1.55E-01,-1.4396322,-4.87706,-0.13880422,DCAF11,DDB1 and CUL4 associated factor 11
207896_s_at,0.7286831,1.55E-01,1.4396158,-4.87708,0.30878642,DLEC1,deleted in lung and esophageal cancer 1
213780_at,0.7286831,1.55E-01,1.4396047,-4.87709,0.43488236,TCHH,trichohyalin
207695_s_at,0.7286831,1.55E-01,-1.439568,-4.87714,-0.35356114,IGSF1,immunoglobulin superfamily member 1
210513_s_at,0.7286831,1.55E-01,1.4393139,-4.87747,0.1699445,VEGFA,vascular endothelial growth factor A
211617_at,0.7286831,1.55E-01,1.4392676,-4.87753,0.39415808,ALDOAP2,"aldolase, fructose-bisphosphate A pseudogene 2"
206040_s_at,0.7286831,1.55E-01,1.4391683,-4.87766,0.18037844,MAPK11,mitogen-activated protein kinase 11
221122_at,0.7286831,1.55E-01,-1.4390522,-4.87781,-0.48787708,HRASLS2,HRAS like suppressor 2
208445_s_at,0.7286831,1.55E-01,-1.4389811,-4.8779,-0.18160096,BAZ1B,bromodomain adjacent to zinc finger domain 1B
213606_s_at,0.7286831,1.55E-01,1.4387699,-4.87817,0.60744794,ARHGDIA,Rho GDP dissociation inhibitor alpha
215449_at,0.7286831,1.55E-01,1.4385346,-4.87848,0.30924444,TSPO2,translocator protein 2
203390_s_at,0.7286831,1.55E-01,1.4384778,-4.87855,0.20688044,KIF3C,kinesin family member 3C
200763_s_at,0.7286831,1.55E-01,1.4383538,-4.87871,0.16627431,RPLP1,ribosomal protein lateral stalk subunit P1
200624_s_at,0.7286831,1.55E-01,-1.4383223,-4.87875,-0.21217177,SNHG4///MATR3,small nucleolar RNA host gene 4///matrin 3
206910_x_at,0.7286831,1.55E-01,1.4383062,-4.87877,0.22757217,CFHR2,complement factor H related 2
216178_x_at,0.7286831,1.55E-01,-1.4382674,-4.87882,-0.2136527,ITGB1,integrin subunit beta 1
210229_s_at,0.7293645,1.55E-01,1.4375404,-4.87976,0.27319014,CSF2,colony stimulating factor 2
210907_s_at,0.7293645,1.55E-01,-1.4375239,-4.87978,-0.16438676,PDCD10,programmed cell death 10
203555_at,0.7295927,1.55E-01,1.4372368,-4.88015,0.321124,PTPN18,"protein tyrosine phosphatase, non-receptor type 18"
219260_s_at,0.7296568,1.55E-01,-1.4370692,-4.88037,-0.24314624,ELP5,elongator acetyltransferase complex subunit 5
205325_at,0.7296568,1.55E-01,1.4369574,-4.88051,0.42555102,PHYHIP,phytanoyl-CoA 2-hydroxylase interacting protein
207402_at,0.7296898,1.55E-01,1.4367678,-4.88076,0.25529517,ZNF132,zinc finger protein 132
203857_s_at,0.7296898,1.55E-01,-1.4367014,-4.88084,-0.25127162,MIR7110///PDIA5,microRNA 7110///protein disulfide isomerase family A member 5
221365_at,0.729788,1.55E-01,1.4364315,-4.88119,0.26874806,MLNR,motilin receptor
217168_s_at,0.729788,1.55E-01,-1.4363965,-4.88124,-0.23137733,HERPUD1,homocysteine inducible ER protein with ubiquitin like domain 1
203393_at,0.7299353,1.55E-01,1.4361703,-4.88153,0.3355928,HES1,hes family bHLH transcription factor 1
213039_at,0.7301917,1.56E-01,1.435817,-4.88198,0.24221914,ARHGEF18,Rho/Rac guanine nucleotide exchange factor 18
201240_s_at,0.7301917,1.56E-01,-1.4357466,-4.88207,-0.1939969,SPCS2,signal peptidase complex subunit 2
211920_at,0.7303773,1.56E-01,1.4352265,-4.88275,0.45142033,CFB,complement factor B
219970_at,0.7303773,1.56E-01,1.435213,-4.88276,0.54093492,GIPC2,GIPC PDZ domain containing family member 2
216820_at,0.7303773,1.56E-01,1.4351633,-4.88283,0.38962599,,
207407_x_at,0.7303773,1.56E-01,-1.4350536,-4.88297,-0.41550193,CYP4A11,cytochrome P450 family 4 subfamily A member 11
219980_at,0.7303773,1.56E-01,-1.43503,-4.883,-0.23313177,ABHD18,abhydrolase domain containing 18
209023_s_at,0.7306643,1.56E-01,-1.434699,-4.88342,-0.34812849,STAG2,stromal antigen 2
218386_x_at,0.7307071,1.56E-01,-1.4345515,-4.88361,-0.17131182,USP16,ubiquitin specific peptidase 16
201696_at,0.7308265,1.56E-01,-1.4343202,-4.88391,-0.14938602,SRSF4,serine and arginine rich splicing factor 4
207096_at,0.7308265,1.56E-01,1.4340984,-4.8842,0.19773971,SAA2-SAA4///SAA4,"SAA2-SAA4 readthrough///serum amyloid A4, constitutive"
207845_s_at,0.7308265,1.56E-01,-1.4339794,-4.88435,-0.17129662,ANAPC10,anaphase promoting complex subunit 10
209171_at,0.7308265,1.56E-01,1.4338629,-4.8845,0.12839115,ITPA,inosine triphosphatase
202640_s_at,0.7308265,1.56E-01,1.4337705,-4.88462,0.19286747,RANBP3,RAN binding protein 3
209795_at,0.7308265,1.56E-01,-1.4337699,-4.88462,-0.60175755,CD69,CD69 molecule
213276_at,0.7308605,1.56E-01,1.433629,-4.8848,0.34001092,CAMK2B,calcium/calmodulin dependent protein kinase II beta
205499_at,0.7311635,1.56E-01,1.4331947,-4.88536,0.35733542,SRPX2,"sushi repeat containing protein, X-linked 2"
216782_at,0.7311635,1.56E-01,-1.4330139,-4.8856,-0.48091796,,
37860_at,0.7311635,1.56E-01,1.4330124,-4.8856,0.18082378,ZNF337,zinc finger protein 337
205437_at,0.7311635,1.56E-01,1.4329406,-4.88569,0.22190294,ZNF211,zinc finger protein 211
208152_s_at,0.7312848,1.56E-01,-1.4327343,-4.88595,-0.12652969,DDX21,DEAD-box helicase 21
204343_at,0.7318923,1.57E-01,1.4321631,-4.88669,0.3164351,ABCA3,ATP binding cassette subfamily A member 3
201061_s_at,0.7321766,1.57E-01,-1.4317973,-4.88716,-0.44394512,STOM,stomatin
221862_at,0.7321766,1.57E-01,-1.4317194,-4.88726,-0.25881744,MIER2,MIER family member 2
201736_s_at,0.7323965,1.57E-01,-1.4314393,-4.88762,-0.17371555,6-Mar,membrane associated ring-CH-type finger 6
210324_at,0.7324275,1.57E-01,1.4311593,-4.88798,0.32758768,C8G,"complement component 8, gamma polypeptide"
221326_s_at,0.7324275,1.57E-01,1.4311527,-4.88799,0.16288752,TUBD1,tubulin delta 1
215067_x_at,0.7324275,1.57E-01,1.4310515,-4.88812,0.31108609,PRDX2,peroxiredoxin 2
215309_at,0.7324275,1.57E-01,1.4308638,-4.88836,0.45875906,ZNF674,zinc finger protein 674
215511_at,0.7324275,1.57E-01,1.430786,-4.88846,0.17540858,TCF20,transcription factor 20
218562_s_at,0.7324275,1.57E-01,-1.4307202,-4.88855,-0.18606034,TMEM57,transmembrane protein 57
216166_at,0.7324275,1.57E-01,1.4305175,-4.88881,0.20437461,,
214156_at,0.7324275,1.57E-01,1.4304954,-4.88883,0.45698916,MYRIP,myosin VIIA and Rab interacting protein
201304_at,0.7326047,1.57E-01,-1.4301831,-4.88924,-0.27650113,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5
202277_at,0.7326047,1.57E-01,-1.4300936,-4.88935,-0.20980742,SPTLC1,serine palmitoyltransferase long chain base subunit 1
211544_s_at,0.7326047,1.57E-01,1.4300176,-4.88945,0.3251121,GHRHR,growth hormone releasing hormone receptor
205401_at,0.7329242,1.57E-01,-1.4296629,-4.8899,-0.23012689,AGPS,alkylglycerone phosphate synthase
203026_at,0.7332086,1.58E-01,1.4290816,-4.89065,0.16314479,ZBTB5,zinc finger and BTB domain containing 5
200726_at,0.7332086,1.58E-01,-1.4289113,-4.89087,-0.15968726,PPP1CC,protein phosphatase 1 catalytic subunit gamma
215489_x_at,0.7332086,1.58E-01,1.4288457,-4.89095,0.24677272,HOMER3,homer scaffolding protein 3
211528_x_at,0.7332086,1.58E-01,-1.4288416,-4.89096,-0.16003607,HLA-G,"major histocompatibility complex, class I, G"
202287_s_at,0.7332086,1.58E-01,1.4287655,-4.89106,0.43134187,TACSTD2,tumor-associated calcium signal transducer 2
201633_s_at,0.7332086,1.58E-01,-1.4287602,-4.89106,-0.17792179,CYB5B,cytochrome b5 type B
203586_s_at,0.7335558,1.58E-01,1.428327,-4.89162,0.21220822,ARL4D,ADP ribosylation factor like GTPase 4D
201589_at,0.7335558,1.58E-01,-1.4282701,-4.89169,-0.21703503,SMC1A,structural maintenance of chromosomes 1A
221423_s_at,0.7340014,1.58E-01,-1.4277795,-4.89232,-0.21800358,YIPF5,Yip1 domain family member 5
221956_at,0.7340014,1.58E-01,1.4274428,-4.89275,0.29116121,LRCH4,leucine rich repeats and calponin homology domain containing 4
34221_at,0.7340014,1.58E-01,-1.4274234,-4.89278,-0.12915377,HMGXB3,HMG-box containing 3
218668_s_at,0.7340014,1.58E-01,-1.4272299,-4.89303,-0.27970468,RAP2C,"RAP2C, member of RAS oncogene family"
217252_at,0.7340014,1.58E-01,1.4271964,-4.89307,0.23624285,,
220253_s_at,0.7340014,1.58E-01,-1.4270692,-4.89323,-0.43467867,LRP12,LDL receptor related protein 12
216788_at,0.7340014,1.58E-01,1.4270595,-4.89324,0.26440048,ZNF443,zinc finger protein 443
218028_at,0.7340014,1.58E-01,1.4269055,-4.89344,0.16572588,MIR6734///ELOVL1,microRNA 6734///ELOVL fatty acid elongase 1
219107_at,0.7340014,1.58E-01,1.4269033,-4.89344,0.21426038,BCAN,brevican
219188_s_at,0.7341999,1.58E-01,1.4266399,-4.89378,0.35835486,MACROD1,MACRO domain containing 1
217160_at,0.7343008,1.58E-01,1.4264495,-4.89403,0.23758366,TSPY1,"testis specific protein, Y-linked 1"
202354_s_at,0.7344618,1.58E-01,1.4261096,-4.89446,0.34495462,GTF2F1,general transcription factor IIF subunit 1
208132_x_at,0.7344618,1.58E-01,1.4259622,-4.89465,0.27566726,PRRC2A,proline rich coiled-coil 2A
200013_at,0.7344618,1.58E-01,1.4258623,-4.89478,0.13138981,RPL24,ribosomal protein L24
200096_s_at,0.7344618,1.59E-01,-1.4256345,-4.89507,-0.17279875,ATP6V0E1,ATPase H+ transporting V0 subunit e1
208691_at,0.7344618,1.59E-01,-1.4252929,-4.89551,-0.3321055,TFRC,transferrin receptor
213405_at,0.7344618,1.59E-01,1.4251616,-4.89568,0.15953995,RAB22A,"RAB22A, member RAS oncogene family"
205012_s_at,0.7344618,1.59E-01,1.4251504,-4.89569,0.20695848,HAGH,hydroxyacylglutathione hydrolase
216411_s_at,0.7344618,1.59E-01,-1.4250314,-4.89584,-0.23841571,GALK2,galactokinase 2
216492_at,0.7344618,1.59E-01,1.425028,-4.89585,0.28612932,KIR3DX1,"killer cell immunoglobulin like receptor, three Ig domains X1"
201334_s_at,0.7344618,1.59E-01,-1.4245687,-4.89644,-0.30299213,ARHGEF12,Rho guanine nucleotide exchange factor 12
203935_at,0.7344618,1.59E-01,-1.4245512,-4.89646,-0.34874984,ACVR1,activin A receptor type 1
203745_at,0.7344618,1.59E-01,1.4245288,-4.89649,0.21013549,HCCS,holocytochrome c synthase
207780_at,0.7344618,1.59E-01,1.4243835,-4.89667,0.18621823,CYLC2,cylicin 2
203701_s_at,0.7344618,1.59E-01,1.4243553,-4.89671,0.20527199,TRMT1,tRNA methyltransferase 1
219394_at,0.7344618,1.59E-01,1.4238646,-4.89734,0.20609349,PGS1,phosphatidylglycerophosphate synthase 1
212480_at,0.7344618,1.59E-01,1.4236829,-4.89757,0.17407665,SPECC1L,sperm antigen with calponin homology and coiled-coil domains 1 like
203841_x_at,0.7344618,1.59E-01,1.4235637,-4.89772,0.31205848,MAPRE3,microtubule associated protein RP/EB family member 3
217297_s_at,0.7344618,1.59E-01,1.4231837,-4.89821,0.28028488,MYO9B,myosin IXB
220705_s_at,0.7344618,1.59E-01,1.4231799,-4.89821,0.27602352,ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7
203575_at,0.7344618,1.59E-01,1.4229981,-4.89844,0.19280997,CSNK2A2,casein kinase 2 alpha 2
204330_s_at,0.7344618,1.59E-01,1.4229298,-4.89853,0.24985791,MRPS12,mitochondrial ribosomal protein S12
219484_at,0.7344618,1.59E-01,-1.422827,-4.89866,-0.20467318,HCFC2,host cell factor C2
212428_at,0.7344618,1.59E-01,-1.4227937,-4.89871,-0.27672935,KIAA0368,KIAA0368
202671_s_at,0.7344618,1.59E-01,-1.4227166,-4.8988,-0.48146081,PDXK,"pyridoxal (pyridoxine, vitamin B6) kinase"
217804_s_at,0.7344618,1.59E-01,1.4226873,-4.89884,0.17279245,ILF3,interleukin enhancer binding factor 3
202832_at,0.7344618,1.59E-01,-1.4223777,-4.89924,-0.25122298,GCC2,GRIP and coiled-coil domain containing 2
213448_at,0.7344618,1.59E-01,1.4222836,-4.89936,0.25855936,,
220325_at,0.7344618,1.59E-01,1.4222609,-4.89939,0.39488946,TAF7L,TATA-box binding protein associated factor 7 like
217616_at,0.7344618,1.60E-01,1.4220386,-4.89967,0.2145616,,
203200_s_at,0.7344618,1.60E-01,-1.4218946,-4.89986,-0.21257171,MTRR,5-methyltetrahydrofolate-homocysteine methyltransferase reductase
218006_s_at,0.7344618,1.60E-01,-1.4218215,-4.89995,-0.18811629,ZNF22,zinc finger protein 22
204644_at,0.7344618,1.60E-01,-1.4217544,-4.90003,-0.25520594,ENOX2,ecto-NOX disulfide-thiol exchanger 2
219042_at,0.7344618,1.60E-01,-1.4216661,-4.90015,-0.35212052,LZTS1,leucine zipper tumor suppressor 1
214793_at,0.7344618,1.60E-01,-1.4214202,-4.90046,-0.43119472,DUSP7,dual specificity phosphatase 7
213401_s_at,0.7344618,1.60E-01,1.4213021,-4.90061,0.46081925,TBL1X,transducin (beta)-like 1X-linked
215847_at,0.7344618,1.60E-01,-1.4212995,-4.90062,-0.43193435,LOC101930458///HERC2P3,uncharacterized LOC101930458///hect domain and RLD 2 pseudogene 3
40665_at,0.7344618,1.60E-01,-1.4212532,-4.90067,-0.31307266,FMO3,flavin containing monooxygenase 3
212980_at,0.7344618,1.60E-01,1.4212432,-4.90069,0.3273443,AHSA2,"AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)"
210612_s_at,0.7344618,1.60E-01,-1.4212292,-4.90071,-0.54222885,SYNJ2,synaptojanin 2
208787_at,0.7344618,1.60E-01,-1.421134,-4.90083,-0.15481115,MRPL3,mitochondrial ribosomal protein L3
214958_s_at,0.7344618,1.60E-01,1.4211106,-4.90086,0.27129832,TMC6,transmembrane channel like 6
202819_s_at,0.7344618,1.60E-01,-1.4209819,-4.90102,-0.20658179,TCEB3,transcription elongation factor B subunit 3
209932_s_at,0.7344618,1.60E-01,-1.4209569,-4.90105,-0.20257407,DUT,deoxyuridine triphosphatase
208904_s_at,0.7344618,1.60E-01,1.4209234,-4.9011,0.16249178,RPS28,ribosomal protein S28
207546_at,0.7344618,1.60E-01,1.4209023,-4.90112,0.26304313,ATP4B,ATPase H+/K+ transporting beta subunit
208482_at,0.7344618,1.60E-01,-1.4208502,-4.90119,-0.43000863,SSTR1,somatostatin receptor 1
203609_s_at,0.7344618,1.60E-01,1.4208448,-4.9012,0.24168998,ALDH5A1,aldehyde dehydrogenase 5 family member A1
218047_at,0.7344618,1.60E-01,-1.4206438,-4.90145,-0.21950741,OSBPL9,oxysterol binding protein like 9
219361_s_at,0.7344618,1.60E-01,-1.4205397,-4.90159,-0.33577747,AEN,apoptosis enhancing nuclease
212019_at,0.7344618,1.60E-01,1.4205162,-4.90162,0.52761418,RSL1D1,ribosomal L1 domain containing 1
AFFX-hum_alu_at,0.7344618,1.60E-01,1.4205061,-4.90163,0.17622008,,
203939_at,0.734743,1.60E-01,1.4201749,-4.90205,0.7274003,NT5E,5'-nucleotidase ecto
207170_s_at,0.734743,1.60E-01,1.4200675,-4.90219,0.16947106,LETMD1,LETM1 domain containing 1
213443_at,0.7348222,1.60E-01,1.4198943,-4.90241,0.36220881,TRADD,TNFRSF1A associated via death domain
214272_at,0.7348422,1.60E-01,1.4197656,-4.90257,0.36219866,CYLD,CYLD lysine 63 deubiquitinase
213050_at,0.7348521,1.60E-01,1.419514,-4.90289,0.25121537,COBL,cordon-bleu WH2 repeat protein
210828_s_at,0.7348521,1.60E-01,1.4194575,-4.90297,0.35694103,ARNT,aryl hydrocarbon receptor nuclear translocator
207875_at,0.7348521,1.60E-01,1.4194173,-4.90302,0.28395195,DKK3,dickkopf WNT signaling pathway inhibitor 3
220050_at,0.7348828,1.60E-01,1.4192463,-4.90324,0.21330269,SPACA9,sperm acrosome associated 9
221311_x_at,0.7348828,1.60E-01,-1.4191671,-4.90334,-0.17226794,LYRM2,LYR motif containing 2
53991_at,0.7348856,1.60E-01,-1.4190493,-4.90349,-0.28761178,DENND2A,DENN domain containing 2A
205097_at,0.7348856,1.60E-01,1.4188536,-4.90374,0.30482281,SLC26A2,solute carrier family 26 member 2
219165_at,0.7348856,1.60E-01,1.4188244,-4.90377,0.24656548,PDLIM2,PDZ and LIM domain 2
214676_x_at,0.7348993,1.61E-01,-1.4184786,-4.90422,-0.3423481,MUC3B,"mucin 3B, cell surface associated"
214165_s_at,0.7348993,1.61E-01,1.4183556,-4.90437,0.22750369,HS6ST1,heparan sulfate 6-O-sulfotransferase 1
220658_s_at,0.7348993,1.61E-01,-1.4183475,-4.90438,-0.37493302,ARNTL2,aryl hydrocarbon receptor nuclear translocator like 2
217080_s_at,0.7348993,1.61E-01,1.4182974,-4.90445,0.30806833,HOMER2,homer scaffolding protein 2
207129_at,0.7348993,1.61E-01,1.4180839,-4.90472,0.30229933,CA5B,carbonic anhydrase 5B
206458_s_at,0.7348993,1.61E-01,1.417953,-4.90489,0.27574328,WNT2B,Wnt family member 2B
217908_s_at,0.7348993,1.61E-01,-1.4179292,-4.90492,-0.20100047,DCAF6,DDB1 and CUL4 associated factor 6
216488_s_at,0.7348993,1.61E-01,1.4179067,-4.90494,0.44136685,ATP11A,ATPase phospholipid transporting 11A
218245_at,0.7349443,1.61E-01,1.4177005,-4.90521,0.26635179,TSKU,"tsukushi, small leucine rich proteoglycan"
214860_at,0.7349443,1.61E-01,1.4176462,-4.90528,0.43577328,SLC9A7,solute carrier family 9 member A7
210466_s_at,0.7349906,1.61E-01,-1.417498,-4.90546,-0.24308189,SERBP1,SERPINE1 mRNA binding protein 1
221462_x_at,0.7351338,1.61E-01,1.4172771,-4.90575,0.3639504,KLK15,kallikrein related peptidase 15
201316_at,0.7352365,1.61E-01,-1.4170866,-4.90599,-0.16604715,PSMA2,proteasome subunit alpha 2
207955_at,0.7353464,1.61E-01,1.4168326,-4.90631,0.48098496,CCL27,C-C motif chemokine ligand 27
213441_x_at,0.7353464,1.61E-01,1.4167774,-4.90638,0.36081877,SPDEF,SAM pointed domain containing ETS transcription factor
210664_s_at,0.735356,1.61E-01,1.4166346,-4.90656,0.36648807,TFPI,tissue factor pathway inhibitor
200790_at,0.735356,1.61E-01,-1.4164498,-4.9068,-0.29080124,ODC1,ornithine decarboxylase 1
218272_at,0.735356,1.61E-01,-1.4161706,-4.90716,-0.55189375,TTC38,tetratricopeptide repeat domain 38
221471_at,0.735356,1.61E-01,-1.4160184,-4.90735,-0.20824793,SERINC3,serine incorporator 3
203878_s_at,0.735356,1.61E-01,1.4159893,-4.90739,0.31725931,MMP11,matrix metallopeptidase 11
204285_s_at,0.735356,1.61E-01,-1.41596,-4.90742,-0.52555095,PMAIP1,phorbol-12-myristate-13-acetate-induced protein 1
222088_s_at,0.735356,1.61E-01,-1.4158047,-4.90762,-0.28044783,SLC2A14///SLC2A3,solute carrier family 2 member 14///solute carrier family 2 member 3
216434_at,0.735356,1.61E-01,1.4157808,-4.90765,0.2673329,TTC38,tetratricopeptide repeat domain 38
202874_s_at,0.735356,1.61E-01,-1.4155782,-4.90791,-0.2489136,ATP6V1C1,ATPase H+ transporting V1 subunit C1
212604_at,0.735356,1.61E-01,-1.4155482,-4.90795,-0.26048162,MRPS31,mitochondrial ribosomal protein S31
212141_at,0.735356,1.61E-01,-1.4153465,-4.9082,-0.47750083,MCM4,minichromosome maintenance complex component 4
221770_at,0.735356,1.62E-01,-1.4152804,-4.90829,-0.30031134,RPE,ribulose-5-phosphate-3-epimerase
218290_at,0.735356,1.62E-01,1.4151936,-4.9084,0.15449452,MIR6789///PLEKHJ1,microRNA 6789///pleckstrin homology domain containing J1
215380_s_at,0.735356,1.62E-01,-1.4151853,-4.90841,-0.19485999,GGCT,gamma-glutamylcyclotransferase
220054_at,0.735356,1.62E-01,1.4149202,-4.90875,0.26761732,IL23A,interleukin 23 subunit alpha
207184_at,0.735356,1.62E-01,1.4146954,-4.90903,0.21353784,SLC6A13,solute carrier family 6 member 13
206110_at,0.735356,1.62E-01,-1.4146423,-4.9091,-0.48992142,HIST1H3F///HIST1H3B///HIST1H3H///HIST1H3J///HIST1H3G///HIST1H3I///HIST1H3E///HIST1H3C///HIST1H3D///HIST1H3A,"histone cluster 1, H3f///histone cluster 1, H3b///histone cluster 1, H3h///histone cluster 1, H3j///histone cluster 1, H3g///histone cluster 1, H3i///histone cluster 1, H3e///histone cluster 1, H3c///histone cluster 1, H3d///histone cluster 1, H3a"
205734_s_at,0.735356,1.62E-01,1.4144943,-4.90929,0.29703765,AFF3,AF4/FMR2 family member 3
208518_s_at,0.735356,1.62E-01,1.414296,-4.90954,0.35469735,PER2,period circadian clock 2
218309_at,0.735356,1.62E-01,1.4142673,-4.90958,0.32501065,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1
208843_s_at,0.735356,1.62E-01,-1.4141608,-4.90971,-0.2048522,GORASP2,golgi reassembly stacking protein 2
201224_s_at,0.735356,1.62E-01,-1.4141604,-4.90971,-0.37058366,SRRM1,serine and arginine repetitive matrix 1
209551_at,0.735356,1.62E-01,-1.413805,-4.91016,-0.28039756,YIPF4,Yip1 domain family member 4
211843_x_at,0.735356,1.62E-01,1.413756,-4.91023,0.24294998,CYP3A7-CYP3A51P,CYP3A7-CYP3A51P readthrough
203392_s_at,0.735356,1.62E-01,-1.4132327,-4.91089,-0.20740715,CTBP1,C-terminal binding protein 1
205795_at,0.735356,1.62E-01,1.413177,-4.91096,0.24235874,NRXN3,neurexin 3
207377_at,0.735356,1.62E-01,1.4131362,-4.91101,0.17031799,PPP1R2P9,protein phosphatase 1 regulatory inhibitor subunit 2 pseudogene 9
220066_at,0.735356,1.62E-01,-1.413093,-4.91107,-0.86038186,NOD2,nucleotide binding oligomerization domain containing 2
213986_s_at,0.735356,1.62E-01,1.4129575,-4.91124,0.33161457,TMEM259,transmembrane protein 259
204806_x_at,0.735356,1.62E-01,-1.4129189,-4.91129,-0.1378074,HLA-F,"major histocompatibility complex, class I, F"
221832_s_at,0.735356,1.62E-01,1.4129037,-4.91131,0.18318598,LUZP1,leucine zipper protein 1
214108_at,0.735356,1.62E-01,-1.4128772,-4.91134,-0.32919676,MAX,MYC associated factor X
212086_x_at,0.735356,1.62E-01,1.4126853,-4.91159,0.27527469,LMNA,lamin A/C
202898_at,0.735356,1.62E-01,-1.4123496,-4.91201,-0.46402646,SDC3,syndecan 3
201550_x_at,0.735356,1.62E-01,1.4121727,-4.91224,0.16533818,ACTG1///ACTB,actin gamma 1///actin beta
208153_s_at,0.735356,1.62E-01,1.4120821,-4.91235,0.34391633,FAT2,FAT atypical cadherin 2
